id,comic_name,writer_name,publisher,publication_magazine,publish_number,publish_status,duration,img_url,rating
154,スミカスミレ,高梨みつば,集英社,Cocohana,全11巻,完結済,"2014 〜 2018",https://images-na.ssl-images-amazon.com/images/I/51W5y9aXfnL.jpg,3.71
155,今際の国のアリス,麻生羽呂,小学館,"週刊少年サンデー 週刊少年サンデーS",全18巻,完結済,"2011 〜 2016",https://images-na.ssl-images-amazon.com/images/I/51haDcgJwOL.jpg,3.71
156,地獄少女,"永遠幸 地獄少女プロジェクト",講談社,なかよし,全9巻,完結済,"2006 〜 2008",https://images-na.ssl-images-amazon.com/images/I/61DRPKJ018L.jpg,3.71
157,信長,"工藤かずや 池上遼一",小学館,,全7巻,完結済,"1987 〜 1990",,3.71
158,火ノ丸相撲,川田,集英社,週刊少年ジャンプ,27巻,連載中,"2014 〜 ",https://images-na.ssl-images-amazon.com/images/I/51t93zzx53L.jpg,3.7
159,静かなるドン,新田たつお,実業之日本社,週刊漫画サンデー,全108巻,完結済,"1989 〜 2013",https://images-na.ssl-images-amazon.com/images/I/41C9RATHA6L.jpg,3.7
160,ゴブリンスレイヤー,"蝸牛くも 黒瀬浩介 神奈月昇",スクウェア・エニックス,月刊ビッグガンガン,7巻,連載中,"2016 〜 ",https://images-na.ssl-images-amazon.com/images/I/61kGbaz7sSL.jpg,3.7
161,シュート!,大島司,講談社,週刊少年マガジン,全33巻,完結済,"1991 〜 1996",https://images-na.ssl-images-amazon.com/images/I/513VABZ4GGL.jpg,3.7
162,ワカコ酒,新久千映,徳間書店,"コミックゼノン ぜにょん",13巻,連載中,"2013 〜 ",https://images-na.ssl-images-amazon.com/images/I/51iONMMBZbL.jpg,3.69
163,孤独のグルメ,"久住昌之 谷口ジロー",扶桑社,"月刊PANJA 週刊SPA!",全2巻,完結済,"1997 〜 2015",https://images-na.ssl-images-amazon.com/images/I/519R7SWYGBL.jpg,3.69
164,悩殺ジャンキー,福山リョウコ,白泉社,花とゆめ,全16巻,完結済,"2004 〜 2009",https://images-na.ssl-images-amazon.com/images/I/51gv1xzTIBL.jpg,3.69
165,湘南爆走族,吉田聡,少年画報社,週刊少年キング,全16巻,完結済,"1986 〜 1988",,3.69
166,べしゃり暮らし,森田まさのり,集英社,週刊少年ジャンプ,全3巻,完結済,"2006 〜 2006",https://images-na.ssl-images-amazon.com/images/I/31V44JFVT1L.jpg,3.69
167,Honey,橘裕,白泉社,,全5巻,完結済,"2011 〜 2012",https://images-na.ssl-images-amazon.com/images/I/41eFB8bptKL.jpg,3.69
168,明治緋色綺譚,リカチ,講談社,BE・LOVE,全13巻,完結済,"2011 〜 2014",https://images-na.ssl-images-amazon.com/images/I/512vp4DsEHL.jpg,3.68
169,BOX,"狩撫麻礼 池上遼一",小学館,,全1巻,完結済,"1991 〜 1991",https://images-na.ssl-images-amazon.com/images/I/31WKY9QEYQL.jpg,3.68
170,中学聖日記,かわかみじゅんこ,祥伝社,"FEEL YOUNG",5巻,連載中,"2016 〜 ",https://images-na.ssl-images-amazon.com/images/I/4111BnGJq8L.jpg,3.68
171,執事様のお気に入り,伊沢玲,白泉社,花とゆめ,全21巻,完結済,"2007 〜 2015",https://images-na.ssl-images-amazon.com/images/I/51Hzf-LnstL.jpg,3.68
172,宮本武蔵,石ノ森章太郎,小学館,,全1巻,完結済,"1995 〜 1995",https://images-na.ssl-images-amazon.com/images/I/215XCK3HMTL.jpg,3.68
173,クジラの子らは砂上に歌う,梅田阿比,秋田書店,ミステリーボニータ,15巻,連載中,"2013 〜 ",https://images-na.ssl-images-amazon.com/images/I/51ZdbWOfL%2BL.jpg,3.68
174,古屋先生は杏ちゃんのモノ,香純裕子,集英社,りぼん,9巻,連載中,"2017 〜 ",https://images-na.ssl-images-amazon.com/images/I/41cOs4NL6XL.jpg,3.68
175,孫悟空,"小島剛夕 小池一夫",双葉社,,全7巻,完結済,"1988 〜 1988",,3.68
176,ルパン三世,"モンキー パンチ 高口里純",双葉社,,全1巻,完結済,"1998 〜 1998",https://images-na.ssl-images-amazon.com/images/I/21MFTF14XXL.jpg,3.68
177,WORKING!!,高津カリノ,スクウェア・エニックス,ヤングガンガン,全13巻,完結済,"2005 〜 2014",https://images-na.ssl-images-amazon.com/images/I/51tMPa8yydL.jpg,3.67
178,夕凪の街桜の国,こうの史代,双葉社,漫画アクション,全1巻,完結済,"2004 〜 2004",https://images-na.ssl-images-amazon.com/images/I/51RHmHjFsbL.jpg,3.67
179,罪と罰,手塚治虫,講談社,,全1巻,完結済,"1977 〜 1977",https://images-na.ssl-images-amazon.com/images/I/21D53H7FZHL.jpg,3.67
180,山と食欲と私,信濃川日出雄,新潮社,くらげバンチ,10巻,連載中,"2016 〜 ",https://images-na.ssl-images-amazon.com/images/I/61AbwX1SCwL.jpg,3.67
181,働きマン,安野モヨコ,講談社,モーニング,4巻,連載中,"2004 〜 ",https://images-na.ssl-images-amazon.com/images/I/518DC679ZBL.jpg,3.67
182,ラブホの上野さん,"博士 上野",KADOKAWA/メディアファクトリー,コミックフラッパー,全9巻,完結済,"2015 〜 2018",https://images-na.ssl-images-amazon.com/images/I/61yYlx392EL.jpg,3.66
183,リメイク,六多いくみ,マッグガーデン,EDEN,全7巻,完結済,"2013 〜 2016",https://images-na.ssl-images-amazon.com/images/I/41sU1n%2B9jQL.jpg,3.66
184,東京大学物語,江川達也,小学館,ビッグコミックスピリッツ,全34巻,完結済,"1993 〜 2001",https://images-na.ssl-images-amazon.com/images/I/61rBWfDfu4L.jpg,3.66
185,私がモテないのはどう考えてもお前らが悪い!,谷川ニコ,スクウェア・エニックス,"ガンガンONLINE 月刊ガンガンJOKER",15巻,連載中,"2012 〜 ",https://images-na.ssl-images-amazon.com/images/I/51u%2BbTNVzNL.jpg,3.66
186,ピースオブケイク,ジョージ朝倉,祥伝社,,5巻,連載中,"2004 〜 ",https://images-na.ssl-images-amazon.com/images/I/11T6FMS9V9L.jpg,3.66
187,MOMO,九重シャム,日本文芸社,,全1巻,完結済,"2014 〜 2014",https://images-na.ssl-images-amazon.com/images/I/51R8H0YTknL.jpg,3.66
188,リィンカーネーションの花弁,小西幹久,マッグガーデン,月刊コミックブレイド,10巻,連載中,"2014 〜 ",https://images-na.ssl-images-amazon.com/images/I/51Fgu5mAriL.jpg,3.65
189,悪の華,柳澤公夫,徳間書店,,全4巻,完結済,"1996 〜 1997",,3.65
190,好きって言わせる方法,永田正実,集英社,別冊マーガレット,全9巻,完結済,"2009 〜 2013",https://images-na.ssl-images-amazon.com/images/I/51%2Bg0iDlZwL.jpg,3.65
191,うみべの女の子,浅野いにお,太田出版,マンガ・エロティクス・エフ,全2巻,完結済,"2011 〜 2013",https://images-na.ssl-images-amazon.com/images/I/41M1eIlq3VL.jpg,3.65
192,少女終末旅行,つくみず,新潮社,くらげバンチ,全6巻,完結済,"2014 〜 2018",https://images-na.ssl-images-amazon.com/images/I/61tI5y5Ki6L.jpg,3.65
193,ホムンクルス,山本英夫,小学館,ビッグコミックスピリッツ,全15巻,完結済,"2003 〜 2011",https://images-na.ssl-images-amazon.com/images/I/41zoJJwU3pL.jpg,3.64
194,"CRAZY FOR YOU",椎名軽穂,集英社,別冊マーガレット,全6巻,完結済,"2004 〜 2005",https://images-na.ssl-images-amazon.com/images/I/21D97VJMP1L.jpg,3.64
195,魁!!男塾,宮下あきら,集英社,週刊少年ジャンプ,全34巻,完結済,"1986 〜 1992",,3.64
196,天牌,"来賀友志 嶺岸信明",日本文芸社,週刊漫画ゴラク,101巻,連載中,"1999 〜 ",https://images-na.ssl-images-amazon.com/images/I/51GJVCSPJWL.jpg,3.64
197,脳内ポイズンベリー,水城せとな,集英社,Cocohana,全5巻,完結済,"2011 〜 2015",https://images-na.ssl-images-amazon.com/images/I/51QnWyjvolL.jpg,3.64
198,風の大地,"坂田信弘 かざま鋭二",小学館,ビッグコミックオリジナル,76巻,連載中,"1991 〜 ",https://images-na.ssl-images-amazon.com/images/I/216TGHANFCL.jpg,3.64
199,ぼくは麻理のなか,押見修造,双葉社,漫画アクション,全9巻,完結済,"2012 〜 2016",https://images-na.ssl-images-amazon.com/images/I/512WPZ7UsLL.jpg,3.64
200,アドルフに告ぐ,手塚治虫,文藝春秋,週刊文春,全4巻,完結済,"1985 〜 1985",https://images-na.ssl-images-amazon.com/images/I/41PeUxtxAiL.jpg,3.64
201,星の瞳のシルエット,柊あおい,集英社,りぼん,全10巻,完結済,"1986 〜 1989",https://images-na.ssl-images-amazon.com/images/I/213BYWAK8SL.jpg,3.64
202,Lovers,市川容子,双葉社,,全1巻,完結済,"1990 〜 1990",,3.64
203,不機嫌なモノノケ庵,ワザワキリ,スクウェア・エニックス,ガンガンONLINE,14巻,連載中,"2014 〜 ",https://images-na.ssl-images-amazon.com/images/I/51NO2righQL.jpg,3.63
204,ふだつきのキョーコちゃん,山本崇一朗,小学館,ゲッサン,全7巻,完結済,"2014 〜 2016",https://images-na.ssl-images-amazon.com/images/I/510IEhNSXHL.jpg,3.63
205,なんて素敵にジャパネスク,"山内直美 氷室冴子",白泉社,,全11巻,完結済,"1989 〜 1993",https://images-na.ssl-images-amazon.com/images/I/31yiULF2DIL.jpg,3.63
206,金色のコルダ,"呉由姫 ルビー パーティー",白泉社,LaLa,全17巻,完結済,"2004 〜 2011",https://images-na.ssl-images-amazon.com/images/I/514NZZMGJDL.jpg,3.63
207,マイルノビッチ,佐藤ざくり,集英社,マーガレット,全12巻,完結済,"2011 〜 2014",https://images-na.ssl-images-amazon.com/images/I/51WeczI62aL.jpg,3.63
208,夢喰いメリー,牛木義隆,芳文社,まんがタイムきららフォワード,21巻,連載中,"2008 〜 ",https://images-na.ssl-images-amazon.com/images/I/61wy9jC9D3L.jpg,3.63
209,僕らはいつも,藤宮あゆ,集英社,マーガレット,全11巻,完結済,"2008 〜 2013",https://images-na.ssl-images-amazon.com/images/I/51DpnfWH%2BdL.jpg,3.63
210,りゅうおうのおしごと!,"白鳥士郎 こげたおこげ 西遊棋 カズキ しらび",スクウェア・エニックス,ヤングガンガン,10巻,連載中,"2016 〜 ",https://images-na.ssl-images-amazon.com/images/I/51bbl-qBpQL.jpg,3.63
211,デビルマン,永井豪,講談社,週刊少年マガジン,全5巻,完結済,"1972 〜 1973",https://images-na.ssl-images-amazon.com/images/I/51KXa13rLmL.jpg,3.62
212,小林さんちのメイドラゴン,クール教信者,双葉社,月刊アクション,8巻,連載中,"2014 〜 ",https://images-na.ssl-images-amazon.com/images/I/51E4ozpTBxL.jpg,3.62
213,にがくてあまい,小林ユミヲ,マッグガーデン,EDEN,全13巻,完結済,"2010 〜 2017",https://images-na.ssl-images-amazon.com/images/I/41iqNROfM9L.jpg,3.62
214,校舎のうらには天使が埋められている,小山鹿梨子,講談社,別冊フレンド,全7巻,完結済,"2012 〜 2014",https://images-na.ssl-images-amazon.com/images/I/51u0FG4zWFL.jpg,3.61
215,あまんちゅ!,天野こずえ,マッグガーデン,月刊コミックブレイド,14巻,連載中,"2009 〜 ",https://images-na.ssl-images-amazon.com/images/I/51Lfd%2BULzJL.jpg,3.61
216,コーヒー&バニラ,朱神宝,小学館,Cheese!,13巻,連載中,"2015 〜 ",https://images-na.ssl-images-amazon.com/images/I/515AFFpwKyL.jpg,3.61
217,ナナとカオル,甘詰留太,白泉社,ヤングアニマル,全18巻,完結済,"2008 〜 2016",https://images-na.ssl-images-amazon.com/images/I/51PXnvc4m0L.jpg,3.61
218,ラブ★コン,中原アヤ,集英社,別冊マーガレット,全17巻,完結済,"2002 〜 2007",https://images-na.ssl-images-amazon.com/images/I/51F2DGvI0uL.jpg,3.61
219,人狼ゲーム,"川上亮 小独活",竹書房,,全3巻,完結済,"2014 〜 2015",https://images-na.ssl-images-amazon.com/images/I/51v6iNy03kL.jpg,3.61
220,輝夜姫,清水玲子,白泉社,LaLa,全27巻,完結済,"1994 〜 2005",https://images-na.ssl-images-amazon.com/images/I/31waAMTkFuL.jpg,3.61
221,賭博黙示録カイジ,福本伸行,講談社,週刊ヤングマガジン,全13巻,完結済,"1996 〜 1999",https://images-na.ssl-images-amazon.com/images/I/51D021M66VL.jpg,3.61
222,赤ずきんチャチャ,彩花みん,集英社,りぼん,全13巻,完結済,"1993 〜 2000",https://images-na.ssl-images-amazon.com/images/I/21BDSSSEQ1L.jpg,3.61
223,キリングバイツ,"村田真哉 隅田かずあさ",小学館クリエイティブ,月刊ヒーローズ,14巻,連載中,"2014 〜 ",https://images-na.ssl-images-amazon.com/images/I/51P%2B6AYO70L.jpg,3.61
224,悪魔とラブソング,桃森ミヨシ,集英社,マーガレット,全13巻,完結済,"2007 〜 2011",https://images-na.ssl-images-amazon.com/images/I/51h5X-GgBcL.jpg,3.6
225,邪神ちゃんドロップキック,ユキヲ,フレックスコミックス,COMICメテオ,13巻,連載中,"2014 〜 ",https://images-na.ssl-images-amazon.com/images/I/51yJPyRTt1L.jpg,3.6
226,モノクロ少年少女,福山リョウコ,白泉社,花とゆめ,全12巻,完結済,"2009 〜 2012",https://images-na.ssl-images-amazon.com/images/I/51Q4ZUl1zPL.jpg,3.6
227,かわいいひと,やまかみ梨由,徳間書店,,全1巻,完結済,"2000 〜 2000",https://images-na.ssl-images-amazon.com/images/I/518WRKDFJPL.jpg,3.6
228,REAL,童夢梨乃,祥伝社,,全1巻,完結済,"1992 〜 1992",https://images-na.ssl-images-amazon.com/images/I/2127WJYS64L.jpg,3.6
229,恋する暴君,高永ひなこ,海王社,,10巻,連載中,"2005 〜 ",https://images-na.ssl-images-amazon.com/images/I/51WyfjVN1kL.jpg,3.6
230,悪魔の花嫁,"池田悦子 あしべゆうほ",秋田書店,月刊プリンセス,全17巻,完結済,"1975 〜 1990",https://images-na.ssl-images-amazon.com/images/I/21X83Z9GFDL.jpg,3.6
231,QP,おおや和美,小学館,,全2巻,完結済,"1990 〜 1990",,3.6
232,なないろ革命,柚原瑞香,集英社,りぼん,全8巻,完結済,"2014 〜 2017",https://images-na.ssl-images-amazon.com/images/I/51qkEJCXtbL.jpg,3.6
233,ULTRAMAN,"清水栄一 下口智裕",小学館クリエイティブ,月刊ヒーローズ,13巻,連載中,"2012 〜 ",https://images-na.ssl-images-amazon.com/images/I/51r1YcLYQXL.jpg,3.6
234,極主夫道,,,,,,,,
235,サイコメトラーEIJI,"安童夕馬 朝基まさし",講談社,週刊少年マガジン,全25巻,完結済,"1996 〜 2000",https://images-na.ssl-images-amazon.com/images/I/51awQ5PujsL.jpg,3.6
236,信長のシェフ,"梶川卓郎 西村ミツル",芳文社,週刊漫画TIMES,24巻,連載中,"2011 〜 ",https://images-na.ssl-images-amazon.com/images/I/511WfHt1vlL.jpg,3.6
237,恋だの愛だの,辻田りり子,白泉社,LaLaDX,全11巻,完結済,"2010 〜 2016",https://images-na.ssl-images-amazon.com/images/I/318S3H8KWyL.jpg,3.59
238,天堂家物語,斎藤けん,白泉社,LaLaDX,6巻,連載中,"2015 〜 ",https://images-na.ssl-images-amazon.com/images/I/5131COhTkdL.jpg,3.59
239,新選組,手塚治虫,講談社,,全1巻,完結済,"1977 〜 1977",https://images-na.ssl-images-amazon.com/images/I/21TFTJ6C8HL.jpg,3.59
240,薬屋のひとりごと,"日向夏 ねこクラゲ 七緒一綺 しのとうこ",スクウェア・エニックス,月刊ビッグガンガン,5巻,連載中,"2017 〜 ",https://images-na.ssl-images-amazon.com/images/I/51H4CtIl-iL.jpg,3.58
241,午前3時の無法地帯,ねむようこ,祥伝社,"FEEL YOUNG",全3巻,完結済,"2008 〜 2009",https://images-na.ssl-images-amazon.com/images/I/51KwWT1g3qL.jpg,3.58
242,花咲ける青少年,樹なつみ,白泉社,,全12巻,完結済,"1990 〜 1994",https://images-na.ssl-images-amazon.com/images/I/31w5YMfPj4L.jpg,3.58
243,マダム・プティ,高尾滋,白泉社,花とゆめ,全11巻,完結済,"2012 〜 2018",https://images-na.ssl-images-amazon.com/images/I/51RADRNTlHL.jpg,3.58
244,史記,"久保田千太郎 久松文雄",講談社,,全12巻,完結済,"1983 〜 1984",,3.58
245,となりの柏木さん,霜月絹鯊,芳文社,まんがタイムきららフォワード,全12巻,完結済,"2010 〜 2016",https://images-na.ssl-images-amazon.com/images/I/51Bkw8Qzj5L.jpg,3.58
246,八雲立つ,樹なつみ,白泉社,LaLa,全19巻,完結済,"1992 〜 2002",https://images-na.ssl-images-amazon.com/images/I/316VXO4UGeL.jpg,3.58
247,きのこいぬ,蒼星きまま,徳間書店,月刊COMICリュウ,10巻,連載中,"2011 〜 ",https://images-na.ssl-images-amazon.com/images/I/514UA6MEYdL.jpg,3.58
248,ぼのぼの,いがらしみきお,竹書房,"天才くらぶ まんがくらぶ まんがライフ",44巻,連載中,"1987 〜 ",https://images-na.ssl-images-amazon.com/images/I/21KE2EFKGFL.jpg,3.57
249,デトロイト・メタル・シティ,若杉公徳,白泉社,ヤングアニマル,全10巻,完結済,"2006 〜 2010",https://images-na.ssl-images-amazon.com/images/I/518VHptE65L.jpg,3.57
250,アラクニド,"村田真哉 いふじシンセン",スクウェア・エニックス,月刊ガンガンJOKER,全14巻,完結済,"2010 〜 2016",https://images-na.ssl-images-amazon.com/images/I/51HYi5piFQL.jpg,3.57
251,ラーメン大好き小泉さん,鳴見なる,竹書房,まんがライフSTORIA,8巻,連載中,"2014 〜 ",https://images-na.ssl-images-amazon.com/images/I/51cQksGL8cL.jpg,3.57
252,おぼっちゃまくん,小林よしのり,小学館,月刊コロコロコミック,全24巻,完結済,"1987 〜 1994",https://images-na.ssl-images-amazon.com/images/I/31D7NKQG7HL.jpg,3.57
253,花と悪魔,音久無,白泉社,花とゆめ,全10巻,完結済,"2008 〜 2011",https://images-na.ssl-images-amazon.com/images/I/51jDKZx4rIL.jpg,3.57
254,東京クレイジーパラダイス,仲村佳樹,白泉社,花とゆめ,全19巻,完結済,"1996 〜 2002",https://images-na.ssl-images-amazon.com/images/I/51v3LZlBCSL.jpg,3.57
255,白竜,"天王寺大 渡辺みちお",日本文芸社,漫画ゴラクネクスター,全21巻,完結済,"1997 〜 2008",https://images-na.ssl-images-amazon.com/images/I/61KLMI8k7QL.jpg,3.57
256,関根くんの恋,河内遙,太田出版,マンガ・エロティクス・エフ,全5巻,完結済,"2010 〜 2014",https://images-na.ssl-images-amazon.com/images/I/51qKKPjndvL.jpg,3.57
257,Dr.コトー診療所,山田貴敏,小学館,"週刊ヤングサンデー ビッグコミックオリジナル",全25巻,完結済,"2000 〜 2010",https://images-na.ssl-images-amazon.com/images/I/5138NX7XPSL.jpg,3.57
258,ホーリーランド,森恒二,白泉社,ヤングアニマル,全18巻,完結済,"2001 〜 2008",https://images-na.ssl-images-amazon.com/images/I/51BEB70NGYL.jpg,3.56
259,心が叫びたがってるんだ。,"阿久井真 超平和バスターズ",小学館,"マンガワン / 裏サンデー",全4巻,完結済,"2015 〜 2016",https://images-na.ssl-images-amazon.com/images/I/51CZuZp9F9L.jpg,3.56
260,上京アフロ田中,のりつけ雅春,小学館,ビッグコミックスピリッツ,全10巻,完結済,"2007 〜 2010",https://images-na.ssl-images-amazon.com/images/I/21lWo01LSGL.jpg,3.56
